epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
143,4027.08,1.10756,1.04291,1.17222,0.73469,0.55568,0.62913,0.43816,1.08818,0.89149,1.13794,0.002971,0.002971,0.002971
144,1101.99,1.08568,1.01245,1.15906,0.73648,0.55617,0.62996,0.43811,1.08783,0.88999,1.13736,0.0029215,0.0029215,0.0029215
145,2093.33,1.10335,1.037,1.17098,0.72681,0.56011,0.63126,0.4381,1.08764,0.88871,1.13737,0.002872,0.002872,0.002872
146,3095.47,1.10964,1.04921,1.17519,0.72529,0.5596,0.63119,0.43812,1.0875,0.88792,1.13735,0.0028225,0.0028225,0.0028225
147,4104.69,1.11229,1.05218,1.17593,0.72326,0.56025,0.63129,0.43909,1.08744,0.88749,1.13718,0.002773,0.002773,0.002773
148,5115.63,1.11039,1.04745,1.17339,0.72459,0.55883,0.63159,0.43906,1.08717,0.88635,1.13684,0.0027235,0.0027235,0.0027235
149,6113.19,1.1125,1.05263,1.17573,0.72518,0.55715,0.63188,0.43938,1.08702,0.88536,1.13644,0.002674,0.002674,0.002674
150,7089.51,1.11082,1.05026,1.17364,0.72717,0.55827,0.63248,0.43986,1.08566,0.88468,1.13538,0.0026245,0.0026245,0.0026245
151,8503.68,1.11011,1.04914,1.17361,0.72571,0.55675,0.63264,0.44017,1.08523,0.88344,1.13499,0.002575,0.002575,0.002575
152,9859.97,1.11088,1.04957,1.17432,0.73231,0.5532,0.63354,0.44035,1.08504,0.88299,1.13457,0.0025255,0.0025255,0.0025255
