epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
4,2795.28,1.50667,3.15032,1.912,0.52906,0.34643,0.36158,0.21872,1.46518,2.62203,1.85019,0.000339927,0.000339927,0.000339927
5,3472.4,1.43775,2.92334,1.84064,0.53674,0.36098,0.38845,0.2388,1.42686,2.49957,1.80564,0.00017557,0.00017557,0.00017557
1,737.102,2.49445,6.0097,3.31223,0.3102,0.15236,0.10082,0.04355,1.99622,4.15729,2.50257,0.000299901,0.000299901,0.000299901
2,1432.3,1.79137,4.00697,2.22736,0.45389,0.25433,0.22982,0.12277,1.69109,3.25306,2.10591,0.000481496,0.000481496,0.000481496
3,2112.84,1.62179,3.47062,2.02531,0.45218,0.30075,0.30928,0.18043,1.55272,2.84489,1.93698,0.000504285,0.000504285,0.000504285
4,2791.86,1.51902,3.15471,1.91117,0.53491,0.33984,0.36082,0.21876,1.47853,2.63176,1.85357,0.000339927,0.000339927,0.000339927
5,3469.78,1.4495,2.92751,1.84074,0.51848,0.37671,0.39131,0.23861,1.43919,2.50837,1.80733,0.00017557,0.00017557,0.00017557
1,732.445,2.04339,4.46587,3.81064,0.31311,0.16433,0.10032,0.04335,1.62158,3.08971,2.86929,0.000341238,0.000341238,0.000341238
2,1424.39,1.4688,2.98603,2.58373,0.35917,0.24944,0.23802,0.1283,1.3833,2.42739,2.44478,0.000547863,0.000547863,0.000547863
3,2102.65,1.33132,2.59336,2.3533,0.45227,0.2976,0.31227,0.18208,1.27258,2.13541,2.25526,0.000504285,0.000504285,0.000504285
4,2781.34,1.25258,2.36026,2.23082,0.51511,0.34008,0.35957,0.21736,1.21113,1.97571,2.16157,0.000339927,0.000339927,0.000339927
5,3458.47,1.19644,2.19922,2.15196,0.52118,0.36286,0.38547,0.2376,1.1785,1.88155,2.10882,0.00017557,0.00017557,0.00017557
1,735.01,2.0461,5.81008,3.52773,0.20525,0.14935,0.10663,0.04674,1.62237,3.94211,2.62323,0.000313048,0.000313048,0.000313048
2,1429.75,1.46044,3.85289,2.38002,0.35094,0.24991,0.23649,0.12728,1.37496,3.11484,2.23506,0.000502186,0.000502186,0.000502186
3,2108.99,1.3263,3.34483,2.16674,0.4781,0.30023,0.31547,0.1816,1.26703,2.72866,2.07263,0.000503175,0.000503175,0.000503175
4,2786.59,1.2419,3.03765,2.05094,0.54332,0.33291,0.36098,0.21941,1.21091,2.53265,1.98352,0.000338263,0.000338263,0.000338263
5,3463.35,1.1839,2.82623,1.97262,0.53712,0.37035,0.39399,0.2417,1.17848,2.42164,1.93695,0.000173351,0.000173351,0.000173351
1,735.581,2.02694,5.85666,3.47361,0.32135,0.15742,0.11098,0.04857,1.61278,4.03505,2.62891,0.000313048,0.000313048,0.000313048
2,1430.33,1.45685,3.89634,2.34488,0.37836,0.25294,0.24225,0.12918,1.37388,3.14049,2.2026,0.000502186,0.000502186,0.000502186
3,2109.63,1.31583,3.37022,2.12711,0.51727,0.29712,0.31284,0.18336,1.2637,2.7721,2.03705,0.000503175,0.000503175,0.000503175
4,2787.44,1.23626,3.07118,2.01722,0.57739,0.32982,0.35723,0.21632,1.20531,2.56258,1.94974,0.000338263,0.000338263,0.000338263
5,3464.51,1.17781,2.85858,1.94337,0.5818,0.34701,0.38701,0.23597,1.17406,2.44584,1.90516,0.000173351,0.000173351,0.000173351
1,729.063,2.24574,5.10437,3.36531,0.2009,0.17473,0.11421,0.05071,1.79383,3.52181,2.54572,0.000401048,0.000401048,0.000401048
2,1414.67,1.62387,3.43377,2.30426,0.3784,0.26169,0.24164,0.12927,1.54234,2.7864,2.1769,0.000644592,0.000644592,0.000644592
3,2091.33,1.47057,2.97994,2.10859,0.43449,0.31122,0.31173,0.18194,1.42729,2.45332,2.02585,0.000505748,0.000505748,0.000505748
4,2768.75,1.38423,2.71759,1.99989,0.53072,0.34294,0.36664,0.22094,1.36394,2.27302,1.9484,0.000342121,0.000342121,0.000342121
5,3446.11,1.32441,2.53485,1.93203,0.5534,0.35738,0.39058,0.24069,1.32633,2.17247,1.89823,0.000178495,0.000178495,0.000178495
1,735.265,2.54775,5.79552,3.494,0.40194,0.129,0.09565,0.04207,2.0147,3.94648,2.60447,0.00033037,0.00033037,0.00033037
