epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
125,23317.3,1.17302,1.80204,1.49724,0.73703,0.56118,0.64196,0.4479,1.15331,1.51264,1.43601,0.00386622,0.00386622,0.00386622
126,24553.4,1.17306,1.79976,1.494,0.72942,0.5636,0.64209,0.44836,1.15251,1.51109,1.43487,0.00381675,0.00381675,0.00381675
127,25760.9,1.17216,1.79492,1.49389,0.73061,0.56512,0.64255,0.44866,1.15222,1.50908,1.4344,0.00376728,0.00376728,0.00376728
128,26997.5,1.16942,1.79469,1.49439,0.72901,0.56681,0.64303,0.44907,1.15163,1.50736,1.43348,0.00371782,0.00371782,0.00371782
129,28171.3,1.17046,1.78809,1.49317,0.73037,0.56604,0.64415,0.44967,1.15105,1.50582,1.43275,0.00366835,0.00366835,0.00366835
130,29411.3,1.16872,1.78753,1.49203,0.7345,0.56548,0.64405,0.45028,1.15033,1.5067,1.43181,0.00361889,0.00361889,0.00361889
131,30590.5,1.16789,1.78318,1.49095,0.73691,0.56427,0.64395,0.45022,1.15028,1.50571,1.43148,0.00356942,0.00356942,0.00356942
132,31698.2,1.16673,1.77937,1.48918,0.73953,0.56381,0.64351,0.45,1.1496,1.50378,1.43059,0.00351995,0.00351995,0.00351995
133,32808.8,1.16539,1.77872,1.49051,0.73416,0.56792,0.64408,0.44994,1.14901,1.50291,1.43008,0.00347049,0.00347049,0.00347049
134,34043.6,1.1627,1.77134,1.48841,0.73403,0.56785,0.64412,0.45029,1.14821,1.50075,1.42938,0.00342102,0.00342102,0.00342102
135,35334.9,1.16274,1.77028,1.48729,0.73891,0.56476,0.6446,0.4503,1.14783,1.49977,1.42899,0.00337156,0.00337156,0.00337156
136,36625.9,1.15792,1.76877,1.48418,0.73403,0.57158,0.64562,0.45117,1.14721,1.49781,1.42823,0.00332209,0.00332209,0.00332209
137,1122.79,1.14855,1.72718,1.47505,0.73888,0.56848,0.64608,0.45112,1.14679,1.49651,1.42741,0.00327262,0.00327262,0.00327262
138,2213.01,1.15123,1.74279,1.47831,0.73637,0.57106,0.64626,0.45209,1.14668,1.4954,1.42722,0.00322316,0.00322316,0.00322316
139,3200.61,1.15162,1.74443,1.47977,0.73531,0.57068,0.64651,0.45236,1.1465,1.49361,1.42694,0.00317369,0.00317369,0.00317369
140,4155.87,1.15254,1.74166,1.48045,0.73462,0.57107,0.64755,0.45287,1.14604,1.49213,1.42669,0.00312423,0.00312423,0.00312423
141,5114.87,1.15238,1.73835,1.47853,0.73245,0.57125,0.64741,0.45308,1.14556,1.49074,1.42606,0.00307476,0.00307476,0.00307476
142,6075.19,1.14992,1.73591,1.47635,0.73152,0.57299,0.64724,0.45301,1.14535,1.48964,1.42611,0.00302529,0.00302529,0.00302529
143,7209.97,1.14941,1.73824,1.47573,0.73611,0.56984,0.64702,0.45257,1.1448,1.48948,1.42571,0.00297583,0.00297583,0.00297583
144,8454.17,1.15133,1.73351,1.47416,0.73929,0.56844,0.64743,0.45251,1.14408,1.48912,1.42482,0.00292636,0.00292636,0.00292636
145,9706.41,1.14975,1.73457,1.47445,0.74177,0.56661,0.64794,0.45279,1.1434,1.48855,1.42435,0.0028769,0.0028769,0.0028769
146,10963.4,1.1481,1.72595,1.47227,0.73882,0.5694,0.6485,0.45311,1.1434,1.48812,1.42407,0.00282743,0.00282743,0.00282743
147,12221,1.14612,1.72102,1.47252,0.73929,0.56962,0.64883,0.45371,1.14298,1.48693,1.4238,0.00277796,0.00277796,0.00277796
148,13482.6,1.14292,1.7184,1.46912,0.73567,0.57089,0.64854,0.45359,1.14253,1.48639,1.42316,0.0027285,0.0027285,0.0027285
149,14723.4,1.14628,1.71716,1.47209,0.73209,0.57353,0.64873,0.45386,1.14219,1.4843,1.42243,0.00267903,0.00267903,0.00267903
150,15982.8,1.14518,1.71683,1.47066,0.74035,0.56854,0.64912,0.45409,1.14262,1.4843,1.42243,0.00262957,0.00262957,0.00262957
151,17237,1.14065,1.71068,1.46697,0.73564,0.57067,0.64964,0.45434,1.14205,1.48297,1.42176,0.0025801,0.0025801,0.0025801
152,18491.4,1.14156,1.70589,1.46884,0.73983,0.56896,0.64954,0.45514,1.14152,1.48258,1.42086,0.00253063,0.00253063,0.00253063
153,19737.4,1.13852,1.70368,1.46762,0.7401,0.57268,0.65032,0.45593,1.14109,1.48164,1.42035,0.00248117,0.00248117,0.00248117
154,20977.2,1.13911,1.70133,1.46656,0.74033,0.57273,0.65131,0.4557,1.14042,1.48028,1.41944,0.0024317,0.0024317,0.0024317
155,22222.6,1.13732,1.69733,1.46324,0.74218,0.57246,0.65176,0.45649,1.13996,1.47861,1.41909,0.00238224,0.00238224,0.00238224
156,23468,1.13653,1.69745,1.4653,0.73557,0.57526,0.6521,0.45578,1.13933,1.47784,1.4188,0.00233277,0.00233277,0.00233277
157,24713.8,1.13538,1.69315,1.46175,0.72739,0.57935,0.65235,0.45613,1.13912,1.4768,1.41837,0.0022833,0.0022833,0.0022833
158,25940.9,1.1341,1.68679,1.46062,0.73171,0.5774,0.65198,0.45589,1.13913,1.47588,1.41806,0.00223384,0.00223384,0.00223384
159,27137.1,1.13136,1.68792,1.46021,0.73642,0.5741,0.65148,0.45616,1.13846,1.47455,1.41718,0.00218437,0.00218437,0.00218437
160,28354.2,1.13191,1.68059,1.45861,0.73468,0.57567,0.65175,0.45716,1.13792,1.4731,1.41678,0.00213491,0.00213491,0.00213491
161,29585.6,1.13062,1.68002,1.45949,0.74304,0.572,0.65218,0.45659,1.13683,1.47304,1.41573,0.00208544,0.00208544,0.00208544
162,30823.7,1.13018,1.67668,1.45871,0.73901,0.57554,0.65222,0.45692,1.13698,1.47302,1.41565,0.00203597,0.00203597,0.00203597
163,32085.4,1.12934,1.67191,1.45669,0.74179,0.57271,0.65249,0.45726,1.13694,1.47248,1.41528,0.00198651,0.00198651,0.00198651
164,33363.9,1.12709,1.6703,1.45651,0.74181,0.57417,0.65278,0.45708,1.13686,1.47192,1.41455,0.00193704,0.00193704,0.00193704
165,34657.3,1.12492,1.66426,1.45503,0.73358,0.5786,0.65246,0.45707,1.13638,1.47112,1.41367,0.00188758,0.00188758,0.00188758
166,35914.9,1.12547,1.66295,1.45276,0.73283,0.57929,0.65202,0.45753,1.13594,1.46994,1.4128,0.00183811,0.00183811,0.00183811
167,37038.3,1.12057,1.66015,1.45098,0.73531,0.57708,0.65269,0.4578,1.13544,1.46951,1.41244,0.00178864,0.00178864,0.00178864
168,38131.1,1.12256,1.66093,1.45222,0.73359,0.57875,0.65245,0.45769,1.13486,1.46835,1.41181,0.00173918,0.00173918,0.00173918
169,1117.24,1.10835,1.61426,1.44171,0.73098,0.57978,0.6527,0.45833,1.13452,1.46776,1.41125,0.00168971,0.00168971,0.00168971
170,2183.15,1.11004,1.62341,1.44376,0.73316,0.58052,0.65309,0.45821,1.13422,1.46656,1.41109,0.00164025,0.00164025,0.00164025
171,3135.69,1.10966,1.62282,1.44423,0.72923,0.58436,0.65368,0.45855,1.13429,1.4665,1.41113,0.00159078,0.00159078,0.00159078
172,4082.67,1.10964,1.62168,1.44518,0.72885,0.58428,0.65434,0.45878,1.13409,1.46559,1.41117,0.00154131,0.00154131,0.00154131
173,5050.8,1.10766,1.61577,1.44243,0.73408,0.58179,0.65434,0.45893,1.13379,1.46448,1.41119,0.00149185,0.00149185,0.00149185
174,6107.23,1.10549,1.60905,1.4392,0.73547,0.57964,0.65468,0.459,1.13404,1.46295,1.41145,0.00144238,0.00144238,0.00144238
175,7221.47,1.10413,1.60976,1.43936,0.74,0.57646,0.65477,0.45915,1.13421,1.46164,1.41151,0.00139292,0.00139292,0.00139292
176,8348.64,1.10586,1.60496,1.43756,0.73905,0.57567,0.65481,0.45942,1.13387,1.46109,1.41101,0.00134345,0.00134345,0.00134345
177,9477.73,1.10346,1.60414,1.43761,0.74438,0.57642,0.6551,0.45968,1.13357,1.45962,1.41074,0.00129398,0.00129398,0.00129398
178,10610.9,1.10223,1.59652,1.43662,0.75106,0.57602,0.65558,0.45941,1.13367,1.45892,1.41095,0.00124452,0.00124452,0.00124452
